appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,owners_variance,players_forever,players_forever_variance,players_2weeks,players_2weeks_variance,average_forever,average_2weeks,median_forever,median_2weeks,price
302350,Tex Murphy: Under a Killing Moon,Access Software,Nightdive Studios,92,47,2,96,46673,6657,7944,2746,1451,2009,239,62,220,78,999
303510,Dungeons: The Eye of Draconus,SuckerFree Games,SuckerFree Games,7,75,86,47,35004,5766,24081,4782,0,0,174,0,203,0,399
353110,Dreamscapes: Nightmare's Heir - Premium Edition,Shaman Games Studio,1C Company,26,53,24,71,45183,6550,7199,2615,0,0,269,0,185,0,699
348730,Abyss Raiders: Uncharted,DarkStar Games,DarkStar Games,5,52,67,29,44190,6478,40218,6180,770,1508,317,274,262,274,499
368650,Dark Echo,RAC7 Games,RAC7 Games,82,544,42,93,40963,6237,32025,5515,0,0,111,0,61,0,299
266050,Into the Dark: Ultimate Trash Edition,Homegrown Games,Homegrown Games,6,85,103,54,47169,6693,29294,5274,3724,1880,277,319,335,362,799
678850,Uurnog Uurnlimited,Nifflas Games,Raw Fury,33,17,6,71,46921,6675,2615,1934,0,0,9,0,11,0,1499
449130,Engage,Immersive VR Education Ltd.,Immersive VR Education Ltd.,52,24,5,82,45928,6604,6455,2476,0,0,15,0,9,0,0
499660,Medieval Kingdom Wars,Reverie World Studios,,47,626,147,80,41211,6256,36494,5887,5213,2225,401,323,134,86,2999
418960,Catorize,Anima Locus,Anima Locus,,6,14,0,34756,5745,31281,5450,3724,1880,334,321,328,328,299
328880,Space Legends: At the Edge of the Universe,Red Hedgehog,Viva Media,9,43,41,57,42700,6368,4965,2171,0,0,211,0,220,0,999
230860,Cannon Brawl,,Turtle Sandbox,78,585,54,92,46176,6622,38232,6025,740,1449,645,9,242,9,1499
551680,Bad birthday,Strong Cube,Strong Cube,,16,14,0,42700,6368,40963,6237,8193,2789,249,260,272,272,499
706220,Black Desert Online SA,Pearl Abyss,RedFox Games,27,7136,3098,70,42452,6349,40963,6237,7944,2746,4744,2770,875,1433,0
330070,VEGAS Movie Studio 13 Platinum - Steam Powered,MAGIX Software GmbH,MAGIX Software GmbH,37,644,207,75,38480,6045,35004,5766,4220,2002,5746,982,660,1083,4499
200130,Puzzler World 2,Ideas Pad,Merge Games,39,147,44,76,40714,6218,15640,3854,0,0,811,0,155,0,499
263880,Aqua Kitty - Milk Mine Defender,"Dugan, Gabor, Electric Cafe",Tikipod Ltd,68,349,46,89,45431,6568,25819,4952,1480,2050,116,1,85,1,699
379320,Clandestinity of Elsie,"Cole Neumann, Albin Bernhardsson",Cole Neumann,47,71,17,82,37984,6006,29543,5297,0,0,313,0,225,0,499
517910,Sisyphus Reborn,Myshkin Entertainment,Myshkin Entertainment,89,631,39,94,42949,6386,15889,3884,993,971,6484,12448,20,12452,0
597990,I'm Titanium,SGS Team,SGS Team,,3,2,0,45680,6586,43445,6423,0,0,242,0,254,0,699
543870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,41,168,48,77,44686,6514,22095,4581,1738,1284,435,32,188,47,1999
284290,Farm Machines Championships 2014,Silden,Silden,5,48,69,37,42452,6349,11420,3293,0,0,152,0,37,0,0
565030,Blueshift,"Zach Tsiakalis-Brown, Raul Bravo",Zulubo Productions,57,122,23,84,49900,6884,33763,5662,1132,1279,19,28,9,42,0
23500,Puzzle Quest: Galactrix,Infinite Interactive,"D3Publisher of America, Inc.",7,120,135,47,43445,6423,31281,5450,0,0,910,0,234,0,999
407310,NEKO-NIN exHeart,Whirlpool,Sekai Project,97,504,14,97,48410,6780,19116,4261,1510,1477,162,34,92,67,999
444280,Alice's Patchwork,Creobit,8Floor,54,66,13,92,36742,5907,32025,5515,1986,1373,299,202,275,221,499
622920,P-Walker's Simulation,BrainStrainStudios,BrainStrainStudios,6,26,32,54,34011,5683,30536,5385,725,1420,216,230,244,230,299
223330,Sea Dogs: To Each His Own - Pirate Open World RPG,BlackMark Studio,Akella,43,838,231,75,38977,6084,36246,5867,1868,1635,6176,36,1215,59,1499
446790,Diluvion,Arachnid Games,Good Shepherd Entertainment,33,436,158,73,40714,6218,29791,5319,1241,1085,292,199,116,384,1999
538680,The Legend of Heroes: Trails of Cold Steel,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",92,1503,66,95,43197,6405,33763,5662,2234,1456,2852,146,1802,247,3999
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,Targem Games,Buka Entertainment,27,300,130,69,40714,6218,28301,5184,0,0,271,0,218,0,599
527270,Atelier Sophie: The Alchemist of the Mysterious Book,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",68,930,119,88,44438,6496,34260,5704,1738,1284,1109,403,597,595,2999
485230,HALP!,Fun Bits,Fun Bits,26,62,29,68,47666,6728,17130,4033,740,1449,20,1,12,1,0
622040,Zooicide,Evil Tortilla Games,Evil Tortilla Games,37,160,53,65,37239,5947,14895,3761,770,1508,125,3,18,3,499
280440,M.A.V.,Bombdog Studios,Bombdog Studios,,119,72,0,44190,6478,9434,2993,0,0,145,0,56,0,1999
553210,"Warhammer 40,000: Space Wolf",HeroCraft,HeroCraft,33,449,165,75,40466,6199,25571,4928,2979,1682,695,280,215,95,1799
200350,Starvoid,,,,0,0,0,35749,5827,12413,3433,0,0,22,0,11,0,0
589770,Green Elephant 2D,4Fufelz,4Fufelz,92,217,11,96,45183,6550,44438,6496,0,0,245,0,260,0,199
465050,Grey Phobia,Blackturn Ltd,Blackturn Ltd,,30,27,0,37984,6006,2931,2028,0,0,21,0,4,0,299
319270,Great Permutator,Ripatti Software,Ripatti Software,68,94,12,91,37487,5966,19861,4343,747,1034,211,787,172,787,699
364930,Koi-Koi Japan [Hanafuda playing cards],Zoo Corporation,Zoo Corporation,86,656,47,93,46424,6640,31529,5472,0,0,381,0,221,0,999
671720,Robin,"Isabelle Dela Torre, José Fernando Gracia, Annaliese Bevan, Poppy de Raad",Group Pug,57,211,38,84,35501,5806,26812,5046,1738,1284,52,12,8,15,0
452510,UNDER NIGHT IN-BIRTH Exe:Late,FRENCH-BREAD,Arc System Works,92,524,27,94,40466,6199,35253,5786,2483,1535,791,51,281,54,2999
526290,MY FIGHT,TrisPix Studio,TrisPix Studio,32,35,13,65,41211,6256,41211,6256,1490,1189,270,252,258,258,399
304670,Aeon Command,"Bat Country Games, LLC","Bat Country Games, LLC",47,271,67,78,42204,6331,31529,5472,0,0,178,0,168,0,299
362660,Blue Rose,White Cat,White Cat,24,80,38,89,42204,6331,29543,5297,0,0,233,0,228,0,1599
409450,The Fall of the Dungeon Guardians - Enhanced Edition,Mana Games,Mana Games,59,296,49,85,42452,6349,26564,5023,733,1014,418,10,148,10,1999
567210,Bunnyrama,Starwind Games,Starwind Games,74,39,4,94,37487,5966,36246,5867,0,0,237,0,210,0,299
27920,Booster Trooper,DnS Development,DnS Development,9,92,92,52,46176,6622,27557,5116,0,0,112,0,14,0,124
262900,Smooth Operators,Heydeck Games,Heydeck Games,33,193,69,74,35004,5766,27308,5092,0,0,300,0,149,0,299
45730,Dark Void Zero,Other Ocean Interactive,Capcom,8,128,135,45,37487,5966,22095,4581,0,0,40,0,22,0,499
376730,Monument,D-Games,D-Games,4,36,52,37,43445,6423,41459,6275,0,0,245,0,248,0,399
412450,The Black Death,"Syrin Studios, Small Impact Games",Green Man Gaming Publishing,16,935,622,61,38480,6045,30536,5385,1121,1266,594,30,229,36,1999
431260,Cursed,Jetdogs Studios,Jetdogs Studios,43,349,95,77,37239,5947,23833,4757,770,1508,262,1,258,1,499
449170,Gnomes Garden 2,"Jerzie, Creobit",8Floor,95,25,1,92,43942,6460,40963,6237,1490,1189,278,132,272,172,499
379960,Mahjong Pretty Girls Battle : School Girls Edition,Zoo Corporation,Zoo Corporation,21,127,69,64,38728,6064,25571,4928,725,1420,1171,87,268,87,1499
377860,Mushihimesama,"CAVE Interactive CO.,LTD.",Degica,97,709,19,97,42700,6368,36742,5907,1490,1189,403,603,128,1173,1999
3220,SpaceForce: Rogue Universe,,,,0,0,0,35004,5766,19364,4288,0,0,283,0,109,0,0
543320,Alchemist,CrabWay,CrabWay,26,35,16,50,36246,5867,33267,5621,1241,1085,219,265,211,266,299
46700,Ironclads: American Civil War,Totem Games,Strategy First,1,10,27,21,37487,5966,5710,2328,0,0,42,0,34,0,999
355130,MotoGP15,Milestone S.r.l.,Milestone S.r.l.,39,286,90,75,37487,5966,34260,5704,745,841,1180,46,388,46,2999
511330,Farm Life: Natures Adventure,BlockheadGames,BlockheadGames,10,9,8,46,40963,6237,38977,6084,770,1508,315,75,333,75,99
527540,VR Journey,Recreat4,Recreat4,11,28,24,58,36990,5927,30536,5385,0,0,254,0,271,0,299
326350,Maszyny Rolnicze 2015,,,,0,0,0,53624,7136,51141,6969,0,0,418,0,114,0,0
405970,Flat Kingdom Paper's Cut Edition,Fat Panda Games,Games Starter,71,121,14,81,46176,6622,11916,3364,3476,1816,253,127,259,120,799
16030,7 Wonders: Treasures of Seven,MumboJumbo,MumboJumbo,33,45,16,81,50148,6901,9930,3071,740,1449,706,61,99,61,999
263080,Pixel Boy and the Ever Expanding Dungeon,Giant Box Games,Giant Box Games,23,146,72,63,39473,6123,30536,5385,0,0,127,0,106,0,99
390100,9Dragons,JoongWon Games,RedFox Games,17,94,58,61,38728,6064,27060,5069,740,1449,976,11,20,11,0
443680,Revenge of Roger Rouge,Trazzy Entertainment,Trazzy Entertainment,24,19,9,64,41956,6312,38480,6045,2731,1610,258,262,272,277,99
577480,Higurashi When They Cry Hou - Ch. 5 Meakashi,07th Expansion,MangaGamer,95,99,4,97,41956,6312,5710,2328,1540,2133,229,234,187,370,799
463530,Empires of the Undergrowth,Slug Disco Studios,Slug Disco Studios,82,757,58,92,36246,5867,35253,5786,5462,2277,974,190,465,88,1999
441380,PAC-MAN CHAMPIONSHIP EDITION 2,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,14,181,130,63,48162,6763,22591,4632,993,971,116,33,84,51,1299
386320,Naninights,Maxim Moore,,2,22,49,27,38977,6084,1887,1651,0,0,1,0,1,0,0
466940,The Sandbox Evolution - Craft a 2D Pixel Universe!,PIXOWL INC.,PIXOWL INC.,27,241,108,69,46424,6640,38480,6045,4220,2002,202,83,54,78,0
398970,Fasaria World: Browser MO,,NSE CIRCUIT,2,10,20,50,43942,6460,40218,6180,770,1508,269,202,272,202,299
459410,Sector 724,Fedor Votrin,Fedor Votrin,,6,1,0,38977,6084,37487,5966,0,0,370,0,392,0,699
456210,A Land Fit For Heroes,Liber Primus Games,Liber Primus Games,,10,7,0,39473,6123,1510,1477,0,0,28,0,40,0,0
263120,Ludwig,ovos,ovos,,28,28,0,40218,6180,5710,2328,0,0,54,0,15,0,999
299840,Metal Planet,Pavel Bulatov,Pavel Bulatov,,8,38,0,40466,6199,29294,5274,0,0,223,0,209,0,599
65080,Kaptain Brawe: A Brawe New World,Cateia Games,Libredia,32,79,30,72,37239,5947,7944,2746,0,0,106,0,88,0,499
485640,Genius Greedy Mouse,"Space Fractal, TempleTiger",OtakuMaker SARL,59,48,8,71,43197,6405,39721,6142,1480,2050,215,178,213,270,499
358650,Gryphon Knight Epic,Cyber Rhino Studios,Cyber Rhino Studios,59,142,24,92,39225,6103,18371,4177,0,0,487,0,255,0,699
260550,Haunted,dtp Entertainment,Viva Media,37,44,14,75,40466,6199,19612,4316,1738,1284,235,168,183,201,1499
612510,The Far Frontier,"Project ""The Game""","Project ""The Game""",37,36,12,75,44935,6532,44935,6532,0,0,258,0,270,0,299
304460,Qora,"Holden Boyles, Ciprian Stanciu",Curve Digital,27,225,99,73,36246,5867,17378,4062,0,0,215,0,205,0,999
6270,Ducati World Championship,Artematica Entertainment,Strategy First,5,75,96,40,38232,6025,15640,3854,0,0,56,0,6,0,499
594160,The Last Patient,Alex Danilow,Alex Danilow,1,6,20,17,37239,5947,36494,5887,0,0,261,0,267,0,99
444160,Bonsai,Rooted Concepts,Rooted Concepts,13,85,63,54,38977,6084,34756,5745,0,0,262,0,261,0,99
345370,TyranoBuilder Visual Novel Studio,STRIKEWORKS,Nyu Media,57,303,57,83,34260,5704,26315,4999,2311,2613,1548,419,236,480,1499
371520,Bounty Train,Corbie Games,Daedalic Entertainment,37,418,138,72,42452,6349,35749,5827,993,971,747,683,296,1122,2499
476540,Google Spotlight Stories: Pearl,Google Inc.,Google Inc.,86,124,9,93,39225,6103,19364,4288,0,0,5,0,5,0,0
731640,Knife Battles,NYF,NYF,13,31,24,84,36494,5887,4469,2060,725,1420,1310,1,3,1,599
245760,TRANSFORMERS: Rise of the Dark Spark,Edge of Reality,Activision,13,396,299,52,40714,6218,30536,5385,1540,2133,654,145,368,285,4999
391300,Double Cubes,Recreat4,Recreat4,17,49,31,50,38728,6064,33515,5642,0,0,258,0,271,0,499
664430,WWE 2K18,"Visual Concepts, Yuke's Co., LTD",2K,9,690,663,49,40714,6218,37735,5986,12165,3399,2832,400,1096,282,2999
314150,Double Dragon Trilogy,DotEmu,DotEmu,14,269,194,60,35501,5806,27308,5092,733,1014,237,6,65,6,599
612540,Sudden Strike 3,Fireglow,Kalypso Media Digital,17,27,17,60,40963,6237,20109,4370,2311,2613,527,58,38,87,599
388660,Project Tarvotan,JDRumble,JDRumble,5,9,12,7,39473,6123,36742,5907,0,0,269,0,287,0,199
407680,Last Days of Spring Visual Novel,Sapphire Dragon Productions,Sapphire Dragon Productions,17,61,39,55,41956,6312,29791,5319,747,1034,200,156,203,156,299
302690,Metal Dead,Walk Thru Walls Studios,Walk Thru Walls Studios,59,350,60,84,41707,6293,24578,4831,0,0,169,0,163,0,499
507360,The Wizard's Lair,Magicbane,Magicbane,,6,3,0,37735,5986,37487,5966,993,971,282,285,297,285,299
404850,DARTHY,"Collin, Kaleb, & Jeya",cwade games,39,23,7,75,43197,6405,41956,6312,0,0,254,0,265,0,99
415350,Shooting Stars!,Bloodirony,Daedalic Entertainment,74,366,38,92,41707,6293,27557,5116,747,1034,438,93,189,93,499
495740,Random Journey,Nova D,Nova D,8,37,38,34,37239,5947,32274,5536,0,0,263,0,270,0,199
375760,Volstead,Carlos Vázquez Ordóñez,VoidMain Studios,,17,18,0,39721,6142,993,971,0,0,6,0,8,0,299
489560,Astroflux,Fula Fisken,Fula Fisken,27,117,51,69,37487,5966,16385,3945,747,1034,174,70,37,70,0
324420,Desert Ashes,Nine Tales Digital,Nine Tales Digital,12,36,29,63,31281,5450,20605,4423,0,0,171,0,162,0,499
6400,Joint Task Force,Most Wanted Entertainment,HD Publishing,74,91,10,88,45431,6568,15392,3823,0,0,779,0,196,0,999
335190,200% Mixed Juice!,Orange_Juice,Fruitbat Factory,57,234,43,88,39225,6103,23088,4682,725,1420,271,182,258,182,279
386110,Raywin,Flatline games,Flatline games,,4,35,0,35501,5806,29791,5319,0,0,191,0,208,0,0
289380,Konung 3: Ties of the Dynasty,1C Company,1C Company,17,29,18,85,32770,5578,4717,2116,740,1449,295,263,252,263,299
385380,Planet Centauri,Permadeath,Permadeath,54,736,147,82,38728,6064,36742,5907,1738,1284,741,86,447,121,1499
600310,Rogue'n Roll,Pierre Brengues,Pierre Brengues,,17,5,0,42949,6386,40714,6218,6455,2476,311,295,330,330,499
587430,I Expect You To Die,Schell Games,Schell Games,78,354,32,91,41459,6275,35253,5786,2731,1610,175,64,124,76,2499
246980,InFlux,Impromptu Games,Impromptu Games,29,141,60,71,42204,6331,26067,4975,0,0,135,0,62,0,999
252750,MouseCraft,Crunching Koalas,Crunching Koalas,68,181,24,83,44190,6478,24329,4807,0,0,223,0,124,0,999
603060,Tarim: Guardians,Dosane Games,Akim Games,,10,0,0,40714,6218,39721,6142,0,0,275,0,270,0,133
16020,Samantha Swift and the Hidden Roses of Athena,MumboJumbo,MumboJumbo,,26,15,0,46673,6657,4469,2060,0,0,204,0,211,0,999
602170,Planet of Mubu,Anatoliy Loginovskikh,Zotdinex,37,28,9,69,38728,6064,36494,5887,0,0,246,0,270,0,59
414920,Corgi Warlock,Xander's Corgi Arcade,Xander's Corgi Arcade,43,180,50,76,33515,5642,26315,4999,1540,2133,171,111,161,187,199
335790,Words for Evil,Dylan Loney,Dylan Loney,45,305,77,79,39473,6123,27308,5092,0,0,248,0,138,0,299
15400,Harvest: Massive Encounter,Oxeye Game Studio,Oxeye Game Studio,47,84,21,78,41707,6293,24329,4807,1132,1279,1743,127,80,237,799
455940,Odd||Even,irritatingFLY studio,irritatingFLY studio,11,48,40,50,41211,6256,28798,5229,0,0,272,0,274,0,99
46710,Ironclads: High Seas,Totem Games,Strategy First,5,14,19,40,37239,5947,3476,1816,0,0,75,0,40,0,999
400160,Concrete Jungle,ColePowered Games,ColePowered Games,78,286,28,90,38480,6045,22840,4657,725,1420,277,168,130,168,999
527990,Gladiator Trainer,Pilgrim Adventures,,32,86,32,72,41707,6293,27557,5116,2483,1535,198,282,187,242,199
680310,Poker World - Single Player,"OrangeGames, YoudaGames",OrangeGames,7,62,69,47,35749,5827,28798,5229,725,1420,125,284,40,284,0
322300,The Repopulation,IF Studios,IF Studios,17,625,395,57,42452,6349,40714,6218,1121,1266,1669,583,285,1133,1999
250660,Bunny Must Die! Chelsea and the 7 Devils,Platine Dispositif,"Rockin' Android, Rockin Android",26,210,96,69,36494,5887,21350,4503,0,0,127,0,42,0,999
289480,The Tomorrow War,CrioLand,1C Company,7,33,37,50,42204,6331,12165,3399,0,0,212,0,139,0,299
445170,The Haunting of Billy Classic,Targon Studios,Aaron Legault,33,25,9,100,36246,5867,32770,5578,0,0,204,0,210,0,299
384310,Dead In Bermuda,CCCP,"Playdius, Plug In Digital",41,232,69,75,40466,6199,24329,4807,1494,1462,350,142,219,176,1499
544510,Organ Quarter Pre-Alpha Demo,Outer Brain Studios,Outer Brain Studios,92,112,5,95,40714,6218,21102,4476,0,0,27,0,13,0,0
312370,"Warhammer 40,000: Armageddon","Flashback Games, The Lordz Games Studio",Slitherine Ltd.,43,404,109,77,48162,6763,42700,6368,1986,1373,1583,338,535,353,3999
770990,Blade Runner 9732,Quentin Lengele,Quentin Lengele,86,424,31,93,44190,6478,22095,4581,745,841,15,7,10,7,0
37100,Aztaka,Citeremis Inc.,Citeremis Inc.,32,86,32,73,39721,6142,10427,3147,0,0,180,0,86,0,499
790790,Impossible Runner,Kwebbelkop,Kwebbelkop,13,106,77,57,37735,5986,34260,5704,3724,1880,55,331,6,17,0
531240,Max Stern,Lupan Artiom Oleg,None,,12,12,0,33515,5642,26067,4975,770,1508,217,65,204,65,499
322520,DYNASTY WARRIORS 8 Empires,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",20,498,282,64,48907,6815,47914,6745,1490,1189,2099,307,858,399,4999
21640,Flock!,Proper Games,Capcom,39,109,33,76,35501,5806,21102,4476,0,0,55,0,20,0,499
494150,The Thrill of the Fight - VR Boxing,Ian Fitz,Ian Fitz,86,538,39,93,37984,6006,34011,5683,3227,1750,199,47,55,57,999
494290,MiDZone,"NFA, AMASS",NFA,3,19,34,40,43197,6405,26812,5046,15392,3823,257,266,306,317,299
396800,12 Labours of Hercules IV: Mother Nature (Platinum Edition),"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,65,269,38,89,37239,5947,25322,4904,725,1420,613,34,243,34,299
562490,EvilMorph,ClickGames,ClickGames,71,73,9,91,33018,5600,30536,5385,6703,2523,222,232,210,256,399
485740,Color Syndrome,Thrill Pill Games,Thrill Pill Games,21,66,36,52,39721,6142,35749,5827,1490,1189,271,334,287,334,99
612520,Sudden Strike 2 Gold,Fireglow,Kalypso Media Digital,59,47,8,85,39473,6123,14647,3729,1490,1189,209,99,32,152,599
530390,Slayaway Camp,Blue Wizard Digital,Blue Wizard Digital,95,508,16,97,46921,6675,29046,5252,1540,2133,342,18,146,31,899
395160,Toby: The Secret Mine,Lukas Navratil,Lukas Navratil,29,305,130,60,39225,6103,22840,4657,0,0,157,0,122,0,999
391600,King Lucas,DevilishGames,DevilishGames,29,82,34,66,39970,6161,34260,5704,740,1449,258,119,271,119,499
243280,Pof,Arkedo,Neko Entertainment,43,149,41,85,41459,6275,22591,4632,0,0,159,0,108,0,699
289260,Dreamscapes: The Sandman - Premium Edition,Shaman Games Studio,"1C Company, Playrix",59,91,16,78,43693,6442,4469,2060,0,0,222,0,255,0,699
388340,Super Hipster Lumberjack,Day Dreamer Games,Day Dreamer Games,41,275,81,78,38480,6045,11916,3364,0,0,184,0,11,0,50
511490,Malavision: The Origin,"Waraní Studios, Ismael Pozzo, Eduardo Benitez",Ismael Pozzo,26,20,9,72,36246,5867,29046,5252,0,0,416,0,451,0,149
420770,The Legend of Dark Witch,INSIDE SYSTEM,INSIDE SYSTEM,39,125,38,78,35253,5786,19364,4288,0,0,247,0,245,0,499
485660,Karma Miwa,Space Fractal,OtakuMaker SARL,32,31,12,46,40218,6180,38232,6025,740,1449,220,253,212,253,299
303430,Roundabout,No Goblin,No Goblin,86,402,29,93,43197,6405,24826,4855,0,0,144,0,130,0,999
359610,Assassins Creed Chronicles: India,Climax Studios,Ubisoft Entertainment,24,201,96,66,43197,6405,20605,4423,770,1508,341,451,190,451,999
482300,Investigator,AdroVGames,AdroVGames,37,411,133,74,32770,5578,17875,4120,733,1014,148,18,105,18,199
511160,Cubway,Armnomads LLC,Armnomads,39,84,26,64,35253,5786,32770,5578,4483,2533,284,258,305,299,399
267360,MURI,"Ludosity, Remar Games",Ludosity,74,379,39,93,38232,6025,20854,4450,0,0,135,0,80,0,399
411760,Swordbreaker The Game,DuCats Games Studio,DuCats Games Studio,57,233,42,82,35997,5847,24081,4782,740,1449,226,27,247,27,299
331340,Tulpa,Encryptique,Rising Star Games,9,98,91,67,46424,6640,20357,4397,0,0,198,0,208,0,999
398100,Highschool Romance,Dharker Studio,Dharker Studio,49,384,86,82,40218,6180,30039,5341,770,1508,196,59,157,59,999
428370,Windlands,Psytec Games Ltd,Psytec Games Ltd,39,528,159,76,39970,6161,35253,5786,0,0,217,0,77,0,1999
403970,The Dwarves,KING Art,"THQ Nordic, EuroVideo Medien",41,666,194,75,39225,6103,33018,5600,1132,1279,405,51,309,60,3999
575890,Katy and Bob Way Back Home,Creobit,8Floor,,4,1,0,41707,6293,41211,6256,770,1508,259,208,272,208,499
320840,Wings! Remastered Edition,Cinemaware,Cinemaware,43,239,66,80,39473,6123,25322,4904,0,0,255,0,152,0,1499
361380,World War I,Dark Fox,1C Company,33,88,31,74,39473,6123,11668,3329,0,0,93,0,28,0,499
592200,Super Army of Tentacles 3: The Search for Army of Tentacles 2,Stegalosaurus Game Development,Stegalosaurus Game Development,,14,3,0,34011,5683,28798,5229,770,1508,371,373,372,373,1099
236930,Blackwell Epiphany,Wadjet Eye Games,Wadjet Eye Games,99,442,8,97,38480,6045,20109,4370,740,1449,401,28,373,28,999
522660,Snooker-online multiplayer snooker game!,TTCX Inc.,TTCX Inc.,3,24,41,36,41956,6312,21847,4555,2311,2613,42,3,15,4,0
263380,Driftmoon,"Ville Mönkkönen, Anne Mönkkönen",Instant Kingdom,71,178,21,85,37735,5986,13406,3568,0,0,153,0,34,0,1499
332810,Midnight Mysteries: Witches of Abraham - Collector's Edition,Hot Lava,MumboJumbo,,18,7,0,41956,6312,3227,1750,0,0,399,0,314,0,1399
758530,Sprout,"Jeff Nusz, Mindful Mammoth",Mindful Mammoth,92,434,19,95,38977,6084,30039,5341,1738,1284,46,446,13,670,0
58230,MacGuffin's Curse,Brawsome,Brawsome,54,79,16,93,44935,6532,28550,5207,770,1508,228,271,124,271,999
266490,Lili: Child of Geos - Complete Edition,"BitMonster, Inc.","BitMonster, Inc.",65,769,109,87,50396,6918,30536,5385,0,0,175,0,127,0,1499
545590,Button Tales,Anvate Games,Anvate Games,100,49,0,100,31777,5493,29046,5252,0,0,243,0,210,0,199
240600,MotoGP13,Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",32,382,148,69,39721,6142,34508,5725,2220,2510,778,49,119,74,999
657770,Hell Quest,YarGri,YarGri,9,29,28,54,37735,5986,8193,2789,0,0,46,0,7,0,99
349680,Supercharged Robot VULKAISER,ASTRO PORT,Nyu Media,95,200,8,94,42452,6349,17130,4033,0,0,194,0,132,0,499
372260,Weird Park Trilogy,Alawar,Viva Media,95,81,3,97,41459,6275,5958,2378,725,1420,682,987,819,987,1999
495110,Enigmatis 3: The Shadow of Karkhala,Artifex Mundi,Artifex Mundi,82,342,26,93,43197,6405,27308,5092,0,0,347,0,283,0,999
424590,Farm Expert 2017,Silden,Silden,7,231,264,37,37984,6006,34508,5725,2731,1610,621,19,131,23,1999
402530,The Last Door: Season 2 - Collector's Edition,The Game Kitchen,Phoenix Online Publishing,89,262,15,95,43445,6423,18619,4205,0,0,306,0,232,0,999
299250,European Ship Simulator,Excalibur,Excalibur Publishing,4,205,303,38,43693,6442,40218,6180,733,1014,246,31,97,31,1999
429580,A Wild Catgirl Appears!,NewWestGames,NewWestGames,12,122,99,63,43445,6423,28550,5207,3227,1750,264,273,272,294,299
483680,PolyDome,Plan8,Plan8,65,36,5,87,38232,6025,10427,3147,740,1449,20,13,7,13,0
388370,Nova Blitz,Dragon Foundry,"Dragon Foundry, Hashbang Games",29,97,40,70,34011,5683,12413,3433,725,1420,97,699,15,699,0
307900,Wildlife Park 2 - Marine World,b-alive gmbh,b-alive gmbh,30,20,8,69,38480,6045,15392,3823,770,1508,369,2,49,2,399
18470,Helldorado,Spellbound,"Black Forest Games, THQ Nordic",22,43,23,65,35501,5806,9186,2953,0,0,163,0,70,0,999
619740,The Inevitability,Tikhonyuk Ivan,Tikhonyuk Ivan,13,11,8,38,36990,5927,36246,5867,0,0,377,0,392,0,299
449960,Book of Demons,Thing Trunk,Thing Trunk,92,1546,74,95,35004,5766,32522,5557,1121,1266,525,176,308,217,1999
344440,Sacra Terra: Angelic Night,Alawar Entertainment,Alawar Entertainment,65,168,23,91,37735,5986,24329,4807,725,1420,259,132,216,132,299
576390,365 Days,Mugle Studio,Mugle Studio,1,4,11,21,41211,6256,41211,6256,0,0,688,0,693,0,999
761030,EARTHLOCK,Snowcastle Games,Snowcastle Games,62,40,6,82,43942,6460,3476,1816,1868,1635,427,413,368,682,2999
46760,Ironclads: Schleswig War 1864,Totem Games,Strategy First,2,5,11,40,35997,5847,3297,2151,0,0,34,0,47,0,999
656530,Pro Gamer Manager 2,Millenway,Millenway,0,30,118,19,36742,5907,8689,2872,755,1044,41,15,14,15,1999
511470,Glass Masquerade,Onyx Lute,Onyx Lute,99,1032,18,98,34260,5704,28301,5184,5710,2328,204,180,190,158,499
303840,Point Perfect,Highcastle Studios,Plug In Digital,33,121,44,72,38480,6045,24329,4807,0,0,161,0,86,0,499
605510,Rigor Mortis,BEta - indie,Atriagames,35,35,12,80,34756,5745,32274,5536,0,0,384,0,398,0,299
44100,Super Laser  Racer,New Star Games Ltd,New Star Games Ltd,65,68,10,87,45431,6568,28301,5184,0,0,72,0,20,0,499
616110,SPACEPLAN,Jake Hollands,Devolver Digital,78,864,83,91,39473,6123,35749,5827,1986,1373,505,249,404,285,299
542650,On the front line,Alekseev,Alekseev,16,21,14,57,41707,6293,41459,6275,770,1508,265,277,271,277,499
283270,Jagged Alliance 1: Gold Edition,"Sir-Tech, Madlab Software",THQ Nordic,65,62,9,94,39721,6142,9186,2953,770,1508,577,1681,237,1681,999
416770,SquareCells,Matthew Brown,Matthew Brown,82,464,40,92,35501,5806,27308,5092,770,1508,530,230,255,230,299
319250,Magicmaker,Tasty Stewdios LLC,Tasty Stewdios LLC,71,369,42,89,36494,5887,33515,5642,740,1449,375,35,229,35,999
